user_id,followers_count,following_count,status_count,created_at,favorites_count,verified,active_years,status_follower_ratio,followers_following_ratio
435972218,319,264,29717,Tue Dec 13 16:59:52 +0000 2011,0,False,9,93.15673981191223,1.2083333333333333
160576109,9932,1128,18853,Mon Jun 28 15:23:25 +0000 2010,27490,False,10,1.898207813129279,8.804964539007091
468118916,121,79,29446,Thu Jan 19 05:56:38 +0000 2012,1,False,8,243.35537190082644,1.5316455696202531
21993071,71723,73849,1194858,Thu Feb 26 09:17:07 +0000 2009,2,False,11,16.65934219148669,0.9712115262224268
966179015789891585,156,259,19776,Wed Feb 21 05:13:22 +0000 2018,10281,False,2,126.76923076923077,0.6023166023166023
722236180226441216,1501,2639,22682,Tue Apr 19 01:31:38 +0000 2016,137652,False,4,15.111259160559626,0.5687760515346723
782162030941700096,3256,4988,51164,Sat Oct 01 10:15:34 +0000 2016,46169,False,4,15.713759213759214,0.652766639935846
806575117992132614,38,167,53961,Wed Dec 07 19:04:28 +0000 2016,1074,False,4,1420.0263157894738,0.2275449101796407
2463732438,1806,1613,2371,Fri Apr 25 22:14:18 +0000 2014,270,False,6,1.312846068660022,1.1196528208307501
829061809135030272,28422,2086,4886,Tue Feb 07 20:18:33 +0000 2017,959,True,3,0.17190908451199774,13.625119846596357
19723283,3559,1251,77146,Thu Jan 29 17:57:08 +0000 2009,907,False,11,21.676313571227873,2.844924060751399
59212679,1750,1963,32460,Wed Jul 22 18:55:05 +0000 2009,118875,False,11,18.548571428571428,0.891492613346918
2518492394,7970,560,6213,Fri May 23 19:18:24 +0000 2014,3250,True,6,0.7795483061480553,14.232142857142858
4192705452,93276,81133,35570,Tue Nov 10 18:02:01 +0000 2015,2180,False,5,0.38134139542862044,1.1496678293665956
60223057,11133,12981,8072,Sun Jul 26 03:38:05 +0000 2009,8,False,11,0.7250516482529417,0.857638086434019
1307196882,8344,842,13036,Wed Mar 27 11:10:10 +0000 2013,16148,False,7,1.562320230105465,9.909738717339668
19455864,23882,6403,32837,Sat Jan 24 18:01:32 +0000 2009,46299,True,11,1.3749685955950088,3.7298141496173667
392636701,1529,1673,67922,Mon Oct 17 10:40:58 +0000 2011,112,False,9,44.42249836494441,0.9139270771069934
18245335,153,2061,40828,Fri Dec 19 16:49:53 +0000 2008,1129,False,12,266.8496732026144,0.07423580786026202
22054765,1063,4898,114724,Thu Feb 26 20:10:53 +0000 2009,271504,False,11,107.92474129821261,0.21702735810534912
917812611336503298,3877,3606,13972,Tue Oct 10 18:02:33 +0000 2017,10737,False,3,3.6038173845757027,1.0751525235718247
13950832,3825,75,4179,Mon Feb 25 17:42:05 +0000 2008,132,False,12,1.0925490196078431,51.0
928829323,4551,4547,32424,Tue Nov 06 02:10:59 +0000 2012,89127,False,8,7.124588002636783,1.0008797009016934
856541502796955649,3110,3394,11734,Mon Apr 24 16:13:02 +0000 2017,40751,False,3,3.7729903536977494,0.9163229228049499
57738516,1485,545,93849,Fri Jul 17 19:52:12 +0000 2009,2358,False,11,63.1979797979798,2.7247706422018347
16347946,760,1088,15870,Thu Sep 18 15:22:06 +0000 2008,15889,False,12,20.88157894736842,0.6985294117647058
197387399,389,1442,36473,Fri Oct 01 11:03:04 +0000 2010,0,False,10,93.76092544987146,0.2697642163661581
1586804930,8702,1123,162923,Thu Jul 11 21:05:03 +0000 2013,102873,False,7,18.72247759135831,7.748886910062333
861756968,18,279,835,Thu Oct 04 17:31:40 +0000 2012,4301,False,8,46.388888888888886,0.06451612903225806
2413754197,1605,518,11330,Thu Mar 27 06:31:33 +0000 2014,30645,False,6,7.059190031152648,3.0984555984555984
21776664,1240,2743,7073,Tue Feb 24 17:57:48 +0000 2009,8526,False,11,5.704032258064516,0.45205978855267953
363078890,41,1,23793,Sat Aug 27 14:01:37 +0000 2011,0,False,9,580.3170731707318,41.0
1061441426838347776,59,1,8508,Sun Nov 11 02:12:11 +0000 2018,4,False,2,144.20338983050848,59.0
354523574,2102,4551,503425,Sat Aug 13 21:30:55 +0000 2011,70360,False,9,239.49809705042816,0.4618765106569985
149142987,57,246,8553,Fri May 28 14:37:01 +0000 2010,2220,False,10,150.05263157894737,0.23170731707317074
136278010,61,168,21689,Fri Apr 23 13:48:00 +0000 2010,2313,False,10,355.55737704918033,0.3630952380952381
720093010420244481,1791,2028,60472,Wed Apr 13 03:35:27 +0000 2016,35555,False,4,33.7643774427694,0.8831360946745562
823200670455107586,122,737,288,Sun Jan 22 16:08:28 +0000 2017,35,False,3,2.360655737704918,0.1655359565807327
865396466189123585,2893,3126,12392,Fri May 19 02:39:30 +0000 2017,16181,False,3,4.283442792948496,0.9254638515674984
620484097,4019,3732,41575,Thu Jun 28 00:37:00 +0000 2012,0,False,8,10.344613087832794,1.0769024651661308
228325602,886,1382,20451,Sun Dec 19 11:34:36 +0000 2010,0,False,10,23.0823927765237,0.6410998552821997
25308093,1808,2211,41413,Thu Mar 19 14:45:00 +0000 2009,6644,False,11,22.9054203539823,0.8177295341474446
897565399771992064,27212,2286,27459,Tue Aug 15 21:07:22 +0000 2017,2426,True,3,1.0090768778480081,11.903762029746282
1020686150879666176,40,402,3026,Sat Jul 21 15:05:16 +0000 2018,1759,False,2,75.65,0.09950248756218906
39494027,25,244,7277,Tue May 12 13:05:23 +0000 2009,2794,False,11,291.08,0.10245901639344263
3882773547,835,497,1386,Tue Oct 06 18:24:25 +0000 2015,453,False,5,1.659880239520958,1.6800804828973843
13115682,394892,614,253460,Tue Feb 05 22:04:38 +0000 2008,2477,True,12,0.6418463782502558,643.1465798045602
568506489,47,105,37,Tue May 01 18:23:05 +0000 2012,0,False,8,0.7872340425531915,0.44761904761904764
826811209563381760,103,259,2917,Wed Feb 01 15:15:28 +0000 2017,5,False,3,28.320388349514563,0.39768339768339767
296435912,66,672,1139,Tue May 10 19:14:27 +0000 2011,1229,False,9,17.257575757575758,0.09821428571428571
230064852,113,70,53936,Fri Dec 24 04:46:20 +0000 2010,27196,False,10,477.30973451327435,1.6142857142857143
1396098822,588,383,41838,Thu May 02 02:55:35 +0000 2013,1188,False,7,71.15306122448979,1.5352480417754568
1486219506,460,396,3033,Wed Jun 05 23:01:16 +0000 2013,4034,False,7,6.593478260869565,1.1616161616161615
107283519,60,140,8865,Fri Jan 22 02:30:26 +0000 2010,109,False,10,147.75,0.42857142857142855
5377542,420,62,521687,Sat Apr 21 11:17:16 +0000 2007,4,False,13,1242.1119047619047,6.774193548387097
469785324,1515,2258,30492,Sat Jan 21 00:13:31 +0000 2012,401,False,8,20.126732673267327,0.670947741364039
114279518,920,1543,59245,Sun Feb 14 20:46:39 +0000 2010,183568,False,10,64.39673913043478,0.5962410887880751
999929359153750016,40,77,5113,Fri May 25 08:25:11 +0000 2018,8,False,2,127.825,0.5194805194805194
930178296,14480,384,237327,Tue Nov 06 17:39:31 +0000 2012,44771,False,8,16.389986187845302,37.708333333333336
292596610,146,312,43983,Tue May 03 22:30:48 +0000 2011,0,False,9,301.25342465753425,0.46794871794871795
19780938,34499,71,114462,Fri Jan 30 18:41:06 +0000 2009,951,True,11,3.317835299573901,485.90140845070425
2209932804,72,146,1057,Sat Nov 23 03:46:55 +0000 2013,58,False,7,14.680555555555555,0.4931506849315068
213501060,52710,1539,23054,Tue Nov 09 02:24:44 +0000 2010,12021,True,10,0.4373743122747107,34.2495126705653
11856032,589200,260,69720,Fri Jan 04 22:09:18 +0000 2008,819,True,12,0.11832993890020367,2266.153846153846
45049172,411,261,6609,Sat Jun 06 01:14:50 +0000 2009,404,False,11,16.080291970802918,1.5747126436781609
