Node,Degree Centrality,Page Rank,Betweenness Centrality,Closeness Centrality
13391382,1,0.5216771254,0,0.155211438
13411472,1,0.5252243692,0,0.1353659728
13430782,1,0.5230694623,0,0.1429308459
13443342,1,0.5216771254,0,0.155211438
13473112,1,0.5216771254,0,0.155211438
13492552,1,0.5173695661,0,0.1591708225
13513252,1,0.5065079473,0,0.1698631481
13524182,1,0.5116198477,0,0.1691165698
13558642,1,0.5216771254,0,0.155211438
13566052,1,0.5055314052,0,0.1778268461
13569892,1,0.5254692297,0,0.1340222145
13585102,1,0.5132702341,0,0.1459426428
13654822,1,0.5112857449,0,0.1621254682
13657922,1,0.5238004533,0,0.1386114836
13662722,1,0.5055314052,0,0.1778268461
13691782,1,0.5055314052,0,0.1778268461
13694492,1,0.5216771254,0,0.155211438
13722562,1,0.5226839739,0,0.1469147063
13744762,1,0.5383481248,0,0.1287719624
13745872,1,0.5216771254,0,0.155211438
13745962,1,0.4975532672,0,0.1574627714
13812842,1,0.5281627218,0,0.5015673981
13885772,1,0.5168404347,0,0.1378527925
13894852,140,53.65060419,2855335.427,0.2045874134
13921332,1,0.5216771254,0,0.155211438
13934122,1,0.5215602686,0,0.1612272452
13942512,1,0.5065079473,0,0.1698631481
13947542,1,0.5173695661,0,0.1591708225
13951122,1,0.5242486101,0,0.1446684073
14010702,1,0.5235272275,0,0.1380176159
14013952,1,0.4983118764,0,0.1550897935
14019992,1,0.5171776873,0,0.1522833711
14050550,1,0.5148774809,0,0.1599021102
14050854,1,0.5055314052,0,0.1778268461
14051624,1,0.5065079473,0,0.1698631481
14057569,1,0.5235171686,0,0.1455806621
14061664,1,0.5216771254,0,0.155211438
14061849,1,0.5055314052,0,0.1778268461
14062378,1,0.5230694623,0,0.1429308459
14066111,1,0.5252243692,0,0.1353659728
14070830,1,0.5235272275,0,0.1380176159
14071166,1,0.5216771254,0,0.155211438
14073487,1,0.5230694623,0,0.1429308459
14074881,1,0.5226839739,0,0.1469147063
14079152,1,0.4949054393,0,0.1774350566
14082769,1,0.5138986805,0,0.1504180693
14086801,1,0.5255690894,0,0.1374697313
14089370,1,0.5055314052,0,0.1778268461
14090234,1,0.5235272275,0,0.1380176159
14090859,1,0.5055314052,0,0.1778268461
14091545,1,0.5171776873,0,0.1522833711
14091683,1,0.526522584,0,0.1135800849
14093404,2,0.8646120234,538921.3867,0.181861149
14093909,1,0.5269351717,0,0.1218250897
14095325,1,0.5338318903,0,0.1066210995
14095589,1,0.4874654509,0,0.1679763291
14096280,1,0.5226839739,0,0.1469147063
14096403,1,0.5216771254,0,0.155211438
14096894,1,0.5020010248,0,0.1721258512
14098909,3,1.157910016,113457.6933,0.1792443064
14100607,1,0.5235272275,0,0.1380176159
14104415,1,0.5230694623,0,0.1429308459
14107107,1,0.5242486101,0,0.1446684073
14107451,1,0.5238924862,0,0.1324282983
14109772,1,0.5218349112,0,0.1628842219
14114310,1,0.5247407807,0,0.1287408454
14114338,1,0.5247407807,0,0.1287408454
14114393,1,0.4978456854,0,0.1623382711
14117328,1,0.5235272275,0,0.1380176159
14117965,1,0.5252243692,0,0.1353659728
14124341,1,0.5252243692,0,0.1353659728
14127891,1,0.5171776873,0,0.1522833711
14129427,1,0.5019555846,0,0.1559067171
14129922,1,0.4949054393,0,0.1774350566
14131091,1,0.4982553157,0,0.1694890368
14132503,2,0.8729055992,229118.2533,0.1785880047
14138443,1,0.5235171686,0,0.1455806621
14144868,1,0.5171776873,0,0.1522833711
14145180,1,0.5324137599,0,0.504
14145739,1,0.5884963968,0,0.5384615385
14146689,1,0.5218349112,0,0.1628842219
14148308,1,0.5312920859,0,0.5033557047
14148941,1,0.5281627218,0,0.5015673981
14150103,1,0.5020010248,0,0.1721258512
14151096,1,0.5141897737,0,0.1634801492
14156178,1,0.5235171686,0,0.1455806621
14157522,1,0.4976999828,0,0.1615770442
14157597,1,0.5230694623,0,0.1429308459
14157964,1,0.5235171686,0,0.1455806621
14158708,19,8.584643522,249165,0.1465370415
14159072,1,0.5218349112,0,0.1628842219
14160471,1,0.5065079473,0,0.1698631481
14163914,1,0.5226839739,0,0.1469147063
14164235,1,0.5338592929,0,0.127809559
14164724,1,0.4991303222,0,0.1768460831
14167190,1,0.4925939119,0,0.1648772824
14170609,1,0.5065079473,0,0.1698631481
14175457,1,0.5282707354,0,0.5016286645
14175886,3,1.165167302,150640.0766,0.1834750589
14176110,1,0.4757008185,0,0.1698423208
14176770,1,0.5235171686,0,0.1455806621
14183468,1,0.5235272275,0,0.1380176159
14183663,1,0.5112857449,0,0.1621254682
14186215,1,0.5203995575,0,0.1472770961
14188202,1,0.5148774809,0,0.1599021102
14188654,1,0.5148774809,0,0.1599021102
14189016,1,0.5116198477,0,0.1691165698
14189482,1,0.5257846545,0,0.1221559843
14193007,1,0.5227816702,0,0.1261084103
14193124,1,0.4991303222,0,0.1768460831
14195941,1,0.4991303222,0,0.1768460831
14197061,1,0.5183009249,0,0.161985172
14198509,1,0.5188341625,0,0.157387629
14198727,1,0.5304219956,0,0.5028571429
14199104,1,0.5034475797,0,0.1599685883
14200434,1,0.5230694623,0,0.1429308459
14204837,1,0.5282334861,0,0.501607717
14210641,1,0.5216771254,0,0.155211438
14211015,1,0.4874654509,0,0.1679763291
14216358,1,0.5216771254,0,0.155211438
14217862,1,0.5235171686,0,0.1455806621
14225711,1,0.5171776873,0,0.1522833711
14225735,1,0.5180185806,0,0.1325372677
14228300,1,0.5216771254,0,0.155211438
14228603,1,0.5235171686,0,0.1455806621
14228655,1,0.5226839739,0,0.1469147063
14229353,1,0.5252243692,0,0.1353659728
14229390,1,0.5116198477,0,0.1691165698
14235676,1,0.5276935202,0,0.09847860088
14237324,1,0.5235272275,0,0.1380176159
14238007,1,0.5057008967,0,0.1505652174
14239359,1,0.5230694623,0,0.1429308459
14240935,1,0.5065079473,0,0.1698631481
14242185,1,0.5235272275,0,0.1380176159
14244342,1,0.5235272275,0,0.1380176159
14246001,4,1.617707792,4470477.646,0.1920847547
14246200,1,0.5216771254,0,0.155211438
14247236,4,1.513938961,659136.8559,0.1983049877
14248225,1,0.4964408467,0,0.1733016389
14248871,1,0.5252243692,0,0.1353659728
14252064,1,0.5227816702,0,0.1261084103
14259632,1,0.5254692297,0,0.1340222145
14259859,1,0.5219780422,0,0.138356739
14266859,1,0.5235171686,0,0.1455806621
14270688,1,0.5216771254,0,0.155211438
14270739,1,0.5268412341,0,0.2579439252
14271572,1,0.5235171686,0,0.1455806621
14272123,1,0.5185264626,0,0.1583882181
14277632,1,0.5252243692,0,0.1353659728
14278302,1,0.5216771254,0,0.155211438
14278785,1,0.5268412341,0,0.2579439252
14278964,1,0.526522584,0,0.1135800849
14279577,2,0.8797800142,1225920.052,0.1800317122
14280538,1,0.5171776873,0,0.1522833711
14281463,1,0.5242486101,0,0.1446684073
14283758,1,0.5252243692,0,0.1353659728
14285593,1,0.4845779473,0,0.1784499639
14287573,1,0.5065079473,0,0.1698631481
14292954,1,0.5230694623,0,0.1429308459
14296591,1,0.5183009249,0,0.161985172
14297121,1,0.5065079473,0,0.1698631481
14297863,3,1.208410286,1251616.128,0.200457295
14300562,1,0.5235171686,0,0.1455806621
14304232,1,0.4757008185,0,0.1698423208
14305290,1,0.5242486101,0,0.1446684073
14310068,1,0.5230694623,0,0.1429308459
14311656,1,0.485050837,0,0.1778907895
14316292,1,0.5235272275,0,0.1380176159
14317438,2,0.9034781668,1511620,0.1223934403
14318111,1,0.5252243692,0,0.1353659728
14318197,1,0.5230694623,0,0.1429308459
14319177,1,0.5294180931,0,0.502283105
14325207,1,0.5216771254,0,0.155211438
14327663,1,0.5116198477,0,0.1691165698
14327734,1,0.5255690894,0,0.1374697313
14328121,1,0.5188341625,0,0.157387629
14328161,1,0.5132702341,0,0.1459426428
14336585,1,0.5218349112,0,0.1628842219
14338787,1,0.5242486101,0,0.1446684073
14344125,1,0.5235272275,0,0.1380176159
14344469,1,0.5235171686,0,0.1455806621
14347566,1,0.5252243692,0,0.1353659728
14351178,1,0.5116198477,0,0.1691165698
14352430,1,0.5226839739,0,0.1469147063
14353427,1,0.4757008185,0,0.1698423208
14354148,1,0.5252243692,0,0.1353659728
14355018,1,0.5238924862,0,0.1324282983
14356740,1,0.502992167,0,0.1696758862
14356909,1,0.5230694623,0,0.1429308459
14357298,1,0.5230694623,0,0.1429308459
14357604,1,0.4991303222,0,0.1768460831
14359917,1,0.5203995575,0,0.1472770961
14365987,1,0.4949054393,0,0.1774350566
14370460,1,0.5235171686,0,0.1455806621
14371154,1,0.4949054393,0,0.1774350566
14378628,1,0.5207189469,0,0.1498842217
14380175,1,0.526522584,0,0.1135800849
14380462,1,0.5173695661,0,0.1591708225
14387679,1,0.5252243692,0,0.1353659728
14389031,1,0.5216771254,0,0.155211438
14389183,1,0.4874654509,0,0.1679763291
14389499,1,0.5312920859,0,0.5033557047
14396069,1,0.5219780422,0,0.138356739
14399032,1,0.5055314052,0,0.1778268461
14400049,1,0.5207189469,0,0.1498842217
14402269,1,0.5044723904,0,0.1572268507
14408366,1,0.4991303222,0,0.1768460831
14409245,1,0.5138339068,0,0.1500400771
14409962,1,0.5235171686,0,0.1455806621
14415941,1,0.5116198477,0,0.1691165698
14417346,1,0.5141897737,0,0.1634801492
14419568,1,0.5294180931,0,0.502283105
14421866,1,0.5235171686,0,0.1455806621
14421973,1,0.5018506279,0,0.154418978
14424204,1,0.5112857449,0,0.1621254682
14427026,1,0.5269351717,0,0.1218250897
14431400,1,0.4975532672,0,0.1574627714
14432551,1,0.5261932578,0,0.2795408508
14435027,2,0.8277602453,104231.5571,0.181313647
14436170,1,0.5057008967,0,0.1505652174
14436578,1,0.5216771254,0,0.155211438
14438263,1,0.5268412341,0,0.2579439252
14441508,1,0.4949054393,0,0.1774350566
14443412,5,1.905288582,4387454.842,0.2203486892
14444939,1,0.5884963968,0,0.5384615385
14446171,2,0.8876591668,691644.1922,0.1627349624
14446466,1,0.5020010248,0,0.1721258512
14447468,1,0.4934061095,0,0.1433509262
14451639,1,0.5230694623,0,0.1429308459
14452009,1,0.5216771254,0,0.155211438
14452745,1,0.5065079473,0,0.1698631481
14456422,1,0.5019555846,0,0.1559067171
14457336,1,0.5168404347,0,0.1378527925
14459227,1,0.5230694623,0,0.1429308459
14463848,1,0.5256037818,0,0.137682888
14464266,1,0.5171776873,0,0.1522833711
14464670,1,0.5030463868,0,0.162106495
14465289,1,0.5216771254,0,0.155211438
14465410,1,0.5180188538,0,0.1562408356
14466538,2,0.8657581472,246714.1117,0.1755417564
14467581,1,0.5216771254,0,0.155211438
14467793,1,0.5044723904,0,0.1572268507
14467906,1,0.5238004533,0,0.1386114836
14468951,1,0.5207189469,0,0.1498842217
14470115,1,0.4991303222,0,0.1768460831
14470229,1,0.5255690894,0,0.1374697313
14481589,1,0.5044723904,0,0.1572268507
14486811,1,0.5238004533,0,0.1386114836
14490887,1,0.5235272275,0,0.1380176159
14493154,1,0.5242486101,0,0.1446684073
14494808,1,0.4949054393,0,0.1774350566
14497833,1,0.5065079473,0,0.1698631481
14498387,1,0.5055314052,0,0.1778268461
14498885,1,0.5216771254,0,0.155211438
14499809,1,0.5216771254,0,0.155211438
14509275,1,0.5235171686,0,0.1455806621
14513049,1,0.5207189469,0,0.1498842217
14513916,1,0.5020010248,0,0.1721258512
14516403,1,0.5188341625,0,0.157387629
14520944,1,0.5116198477,0,0.1691165698
14529519,1,0.5116198477,0,0.1691165698
14529929,1,0.5221488617,0,0.1485118792
14531516,1,0.5276935202,0,0.09847860088
14535656,1,0.5242486101,0,0.1446684073
14537149,1,0.5207189469,0,0.1498842217
14538295,1,0.5230694623,0,0.1429308459
14538507,1,0.5092575553,0,0.1394010144
14540097,1,0.5235272275,0,0.1380176159
14541914,1,0.5242486101,0,0.1446684073
14546690,1,0.5242486101,0,0.1446684073
14547745,1,0.5231402011,0,0.1419524093
14548392,1,0.5020010248,0,0.1721258512
14551761,1,0.5216771254,0,0.155211438
14552545,1,0.5057008967,0,0.1505652174
14562685,1,0.5216771254,0,0.155211438
14563201,1,0.5065079473,0,0.1698631481
14569371,1,0.496106897,0,0.1580304379
14569679,1,0.5216771254,0,0.155211438
14572408,1,0.5055314052,0,0.1778268461
14573926,1,0.4975532672,0,0.1574627714
14576517,1,0.5338592929,0,0.127809559
14576675,1,0.4964408467,0,0.1733016389
14578085,1,0.5237219983,0,0.1378747462
14579548,1,0.5055314052,0,0.1778268461
14585572,1,0.5252243692,0,0.1353659728
14585825,1,0.5230694623,0,0.1429308459
14588748,1,0.4949054393,0,0.1774350566
14589287,1,0.5019555846,0,0.1559067171
14591652,1,0.5230694623,0,0.1429308459
14592079,1,0.5101711708,0,0.1762071948
14600151,1,0.5113582462,0,0.1690133971
14600598,1,0.4757008185,0,0.1698423208
14600832,1,0.5092575553,0,0.1394010144
14601495,1,0.5401252266,0,0.5084745763
14603166,1,0.5242486101,0,0.1446684073
14603584,1,0.5055314052,0,0.1778268461
14603597,1,0.5216771254,0,0.155211438
14605999,1,0.5252243692,0,0.1353659728
14610223,1,0.5238924862,0,0.1324282983
14610275,1,0.5238004533,0,0.1386114836
14611061,1,0.4947437553,0,0.1579223385
14611308,1,0.5138986805,0,0.1504180693
14612142,1,0.5226839739,0,0.1469147063
14616784,1,0.5235272275,0,0.1380176159
14619130,1,0.5018506279,0,0.154418978
14619211,1,0.5173695661,0,0.1591708225
14619460,1,0.5254692297,0,0.1340222145
14624492,1,0.5055314052,0,0.1778268461
14625885,1,0.5057008967,0,0.1505652174
14627106,1,0.5185264626,0,0.1583882181
14630174,1,0.5238004533,0,0.1386114836
14630222,1,0.5116198477,0,0.1691165698
14631808,1,0.5235171686,0,0.1455806621
14640845,1,0.5040605598,0,0.1397582582
14641021,1,0.5270669622,0,0.2433862434
14641516,1,0.5044723904,0,0.1572268507
14643807,1,0.5230694623,0,0.1429308459
14645160,2,0.8585235859,514768.6263,0.1908356983
14647158,1,0.4921246501,0,0.1590867328
14650213,1,0.5055314052,0,0.1778268461
14652452,1,0.5171776873,0,0.1522833711
14653661,1,0.526522584,0,0.1135800849
14661972,1,0.5238004533,0,0.1386114836
14662599,1,0.526522584,0,0.1135800849
14668992,1,0.5116198477,0,0.1691165698
14672963,1,0.5019555846,0,0.1559067171
14673311,1,0.5235171686,0,0.1455806621
14676226,1,0.4949054393,0,0.1774350566
14676835,1,0.5235171686,0,0.1455806621
14678355,1,0.4949054393,0,0.1774350566
14680150,1,0.5242486101,0,0.1446684073
14680484,1,0.5226839739,0,0.1469147063
14686343,30,13.77493933,435,1
14687742,1,0.5235272275,0,0.1380176159
14688489,169,72.41551393,4007976.601,0.1954261368
14689712,1,0.4757008185,0,0.1698423208
14690954,1,0.4947437553,0,0.1579223385
14691215,1,0.5055314052,0,0.1778268461
14691857,1,0.5113582462,0,0.1690133971
14694855,1,0.5238924862,0,0.1324282983
14696212,1,0.5141897737,0,0.1634801492
14701686,1,0.5226839739,0,0.1469147063
14702533,1,0.5235272275,0,0.1380176159
14708546,1,0.5138339068,0,0.1500400771
14712831,1,0.5097917994,0,0.1502842512
14715910,1,0.5254692297,0,0.1340222145
14724347,1,0.5252243692,0,0.1353659728
14724549,1,0.5242486101,0,0.1446684073
14725693,1,0.5148774809,0,0.1599021102
14730894,1,0.5116198477,0,0.1691165698
14731096,1,0.4982553157,0,0.1694890368
14738561,1,0.5242486101,0,0.1446684073
14738718,1,0.5242486101,0,0.1446684073
14746855,1,0.5055314052,0,0.1778268461
14749923,1,0.5112857449,0,0.1621254682
14750463,1,0.5055314052,0,0.1778268461
14752915,1,0.501459897,0,0.1483814298
14754425,1,0.5057008967,0,0.1505652174
14757610,1,0.526522584,0,0.1135800849
14761168,1,0.5230694623,0,0.1429308459
14763566,1,0.5216771254,0,0.155211438
14763734,1,0.5055314052,0,0.1778268461
14765574,2,0.8435845471,142392.4623,0.1666145445
14766266,1,0.5287743237,0,0.5019157088
14767302,1,0.5216771254,0,0.155211438
14767357,1,0.5230694623,0,0.1429308459
14768661,1,0.5065079473,0,0.1698631481
14774307,1,0.5281627218,0,0.5015673981
14777215,1,0.5324137599,0,0.504
14777649,1,0.5171776873,0,0.1522833711
14778648,1,0.5338592929,0,0.127809559
14782048,1,0.5338318903,0,0.1066210995
14782311,1,0.5055314052,0,0.1778268461
14784903,1,0.5171776873,0,0.1522833711
14786993,1,0.5237219983,0,0.1378747462
14788104,1,0.4874654509,0,0.1679763291
14792000,1,0.5101711708,0,0.1762071948
14796983,1,0.5019555846,0,0.1559067171
14797979,1,0.5148774809,0,0.1599021102
14801264,1,0.5055314052,0,0.1778268461
14803414,1,0.5265675622,0,0.1152335951
14803464,1,0.5235171686,0,0.1455806621
14803522,1,0.5116198477,0,0.1691165698
14803701,3,1.260378688,1477287.28,0.1716183066
14804672,1,0.4943326358,0,0.1535766553
14810783,1,0.5113582462,0,0.1690133971
14811218,1,0.4983118764,0,0.1550897935
14812474,1,0.4964408467,0,0.1733016389
14813088,1,0.5040605598,0,0.1397582582
14813652,1,0.5216771254,0,0.155211438
14820509,2,0.8458085893,90928.48183,0.1766836735
14820511,1,0.4828548109,0,0.1623192482
14821347,2,0.8800351701,767588.402,0.1722585619
14825087,1,0.5057008967,0,0.1505652174
14828860,4,1.558883982,1868977.59,0.2006198766
14828950,1,0.5018506279,0,0.154418978
14833148,1,0.5235171686,0,0.1455806621
14834198,1,0.5235171686,0,0.1455806621
14837660,1,0.5113582462,0,0.1690133971
14845337,1,0.5038939136,0,0.1448590312
14848432,1,0.5138986805,0,0.1504180693
14850719,1,0.4949054393,0,0.1774350566
14852274,1,0.5138339068,0,0.1500400771
14855279,1,0.5034475797,0,0.1599685883
14857774,1,0.5235171686,0,0.1455806621
14858441,1,0.4845779473,0,0.1784499639
14863355,1,0.5019555846,0,0.1559067171
14864150,1,0.5173695661,0,0.1591708225
14868016,1,0.5226839739,0,0.1469147063
14868378,1,0.5227816702,0,0.1261084103
14870662,1,0.5112857449,0,0.1621254682
14870804,1,0.5207189469,0,0.1498842217
14874972,1,0.5252243692,0,0.1353659728
14876847,1,0.5216771254,0,0.155211438
14881612,1,0.526522584,0,0.1135800849
14882554,1,0.5116198477,0,0.1691165698
14884180,1,0.5055314052,0,0.1778268461
14887886,1,0.5268412341,0,0.2579439252
14893297,1,0.5238004533,0,0.1386114836
14900342,1,0.4925939119,0,0.1648772824
14902657,1,0.5235272275,0,0.1380176159
14911831,1,0.5171776873,0,0.1522833711
14913914,1,0.5235272275,0,0.1380176159
14914938,1,0.5113582462,0,0.1690133971
14923268,1,0.5018506279,0,0.154418978
14923622,1,0.5216771254,0,0.155211438
14925557,1,0.5171776873,0,0.1522833711
14926681,1,0.4757008185,0,0.1698423208
14929082,1,0.5235272275,0,0.1380176159
14929587,1,0.4949054393,0,0.1774350566
14930128,1,0.5112857449,0,0.1621254682
14930555,1,0.5171776873,0,0.1522833711
14931015,1,0.5055314052,0,0.1778268461
14936746,1,0.5265675622,0,0.1152335951
14937280,1,0.5044723904,0,0.1572268507
14939644,1,0.5218349112,0,0.1628842219
14939695,1,0.4975532672,0,0.1574627714
14941706,2,0.8695313176,429096.6064,0.1609686941
14942950,1,0.5218349112,0,0.1628842219
14944543,1,0.5019555846,0,0.1559067171
14945279,210,88.08734396,7556638.066,0.2046176345
14945691,1,0.5020010248,0,0.1721258512
14945884,1,0.5235171686,0,0.1455806621
14949590,1,0.5020010248,0,0.1721258512
14951853,1,0.5112857449,0,0.1621254682
14952047,1,0.5247407807,0,0.1287408454
14954818,1,0.5238924862,0,0.1324282983
14955774,1,0.5216771254,0,0.155211438
14957318,8,4.058611758,28,1
14958817,1,0.4978456854,0,0.1623382711
14962150,1,0.5242486101,0,0.1446684073
14962848,1,0.5252243692,0,0.1353659728
14966990,1,0.5235171686,0,0.1455806621
14968867,1,0.5034475797,0,0.1599685883
14979777,1,0.4939585277,0,0.1514409411
14983874,1,0.5235171686,0,0.1455806621
14988372,1,0.485050837,0,0.1778907895
14992254,1,0.5148774809,0,0.1599021102
14993272,1,0.5044723904,0,0.1572268507
14993280,1,0.5268412341,0,0.2579439252
14993484,1,0.5171776873,0,0.1522833711
14994351,1,0.5020010248,0,0.1721258512
15010978,1,0.502992167,0,0.1696758862
15014405,1,0.5256037818,0,0.137682888
15019754,1,0.5132702341,0,0.1459426428
15019906,1,0.4991303222,0,0.1768460831
15020213,1,0.5268412341,0,0.2579439252
15021039,1,0.5383481248,0,0.1287719624
15023223,1,0.5171776873,0,0.1522833711
15023545,1,0.5044723904,0,0.1572268507
15024317,1,0.5138986805,0,0.1504180693
15025328,1,0.5235272275,0,0.1380176159
15029174,1,0.5116198477,0,0.1691165698
15030133,1,0.4949054393,0,0.1774350566
15031287,1,0.5171776873,0,0.1522833711
15031689,1,0.5622074815,0,0.5217391304
15031712,1,0.5148774809,0,0.1599021102
15035209,1,0.5044723904,0,0.1572268507
15035340,1,0.5034475797,0,0.1599685883
15035842,1,0.5221488617,0,0.1485118792
15036387,1,0.5138339068,0,0.1500400771
15037033,1,0.5055314052,0,0.1778268461
15042296,1,0.5252243692,0,0.1353659728
15051439,1,0.5116198477,0,0.1691165698
15055642,1,0.5065079473,0,0.1698631481
15058998,1,0.5020010248,0,0.1721258512
15062528,1,0.5065079473,0,0.1698631481
15063607,1,0.526522584,0,0.1135800849
15064461,1,0.5065079473,0,0.1698631481
15066045,1,0.5294180931,0,0.502283105
15066760,2,0.8996461031,166080,0.1699131544
15066876,1,0.4982553157,0,0.1694890368
15067373,1,0.5216771254,0,0.155211438
15068190,1,0.5269351717,0,0.1218250897
15068802,1,0.5235171686,0,0.1455806621
15071649,1,0.5226839739,0,0.1469147063
15072797,1,0.5018506279,0,0.154418978
15073769,1,0.5252243692,0,0.1353659728
15075438,1,0.5238924862,0,0.1324282983
15075753,1,0.5116198477,0,0.1691165698
15075798,1,0.5148774809,0,0.1599021102
15079457,1,0.5065079473,0,0.1698631481
15079638,1,0.5055314052,0,0.1778268461
15080807,1,0.5238004533,0,0.1386114836
15081182,3,1.193655132,791833.6158,0.1884677134
